MAX_TEMP,MIN_TEMP,RAINFALL_CH,SOLAR_EXPOSURE,DATE_READING,NO_OF_CAPTURE,Year,Month,Day,Period over which rainfall was measured (days),Fort Hill Rainfall Amount,tide_range,tide_max,tide_min,COMMON_NAME,DATE_CAPTURED,DESCRIPTION,GROUP_NAME,ID,LATITUDE,LOCATION,LONGITUDE,NOTES,SCIENTIFIC_NAME,SEX,TAXONID,TOTAL_LENGTH,TRAP_NUMBER,_clipped,1_TOTAL_LENGTH,2_TOTAL_LENGTH,3_TOTAL_LENGTH,4_TOTAL_LENGTH,5_TOTAL_LENGTH,6_TOTAL_LENGTH,7_TOTAL_LENGTH,8_TOTAL_LENGTH,9_TOTAL_LENGTH,10_TOTAL_LENGTH,11_TOTAL_LENGTH,12_TOTAL_LENGTH,13_TOTAL_LENGTH,14_TOTAL_LENGTH,15_TOTAL_LENGTH,16_TOTAL_LENGTH,17_TOTAL_LENGTH,18_TOTAL_LENGTH,19_TOTAL_LENGTH,36_TOTAL_LENGTH,37_TOTAL_LENGTH,39_TOTAL_LENGTH,43_TOTAL_LENGTH,46_TOTAL_LENGTH,47_TOTAL_LENGTH,48_TOTAL_LENGTH,52_TOTAL_LENGTH,53_TOTAL_LENGTH,54_TOTAL_LENGTH,55_TOTAL_LENGTH,56_TOTAL_LENGTH
33.3,25.3,0,18.6,20100524,1,2010,5,24,1,0.8,6.886634187062176,7.411921061885,0.525286874822823,Saltwater Crocodile,20100524,Trap,Berry Creek,2994,-12.676889,Berry Creek,130.970814,,C. porosus,M,9725,0,8,no,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.3,24.7,0,19.7,20100802,0,2010,8,2,,,5.194832927290598,6.686420416872623,1.4915874895820251,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.5,20.4,0,23.5,20170902,0,2017,9,2,,0,5.73225293324521,6.991088181745685,1.2588352485004743,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.1,24.7,0,25.7,20181005,0,2018,10,5,,0,6.892923868258579,7.575699162980472,0.6827752947218921,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,16.6,0,21.5,20080601,0,2008,6,1,,,5.425777650318851,6.829037928375273,1.4032602780564218,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6,21.8,0,22.2,20180508,0,2018,5,8,,0,6.183235159519214,7.1582896595232866,0.9750545000040725,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.4,25.4,0,26.9,20200311,0,2020,3,11,,0,3.0384031267517844,5.5592121503839325,2.520809023632148,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.9,20.3,0,20.4,20090719,1,2009,7,19,,,5.548787079837075,6.982290468475377,1.4335033886383015,Saltwater Crocodile,20090719,Trap,Berry Creek,2207,-12.689813,Berry Springs1,130.986596,,C. porosus,M,9725,0,6,no,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.7,24.6,83.4,19.2,20081221,0,2008,12,21,,,7.354499398789981,7.706100810383637,0.3516014115936561,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.3,17.6,0,19.9,20080718,0,2008,7,18,,,3.8613920542096603,6.079655879777065,2.218263825567405,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,22.7,0,26.6,20181130,1,2018,11,30,1,23,6.346781304347642,7.251609289240406,0.9048279848927643,Saltwater Crocodile,20181130,Trap,Northern Suburb,21696,-12.348613,Micket Creek,130.944383,,C. porosus,M,9725,0,16,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.9,28.4,0,26.8,20190219,0,2019,2,19,,0,4.6578096403355715,6.660911767092163,2.003102126756591,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.7,25.8,0,25.9,20120111,0,2012,1,11,,,2.7488472082465503,5.467332160344576,2.7184849520980254,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.1,23,0,26.6,20191106,3,2019,11,6,,,7.412939382308798,7.72166305169964,0.3087236693908415,Saltwater Crocodile,20191106,Trap,Blackmore River,23553,-12.651711,Middle Arm,130.964682,,C. porosus,M,9725,0,9,no,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,290,0,0
33.9,26.3,0,20.8,20060304,0,2006,3,4,,0,3.3750796202192657,5.836558140787717,2.461478520568451,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.8,24.8,8.5,16.7,20120229,1,2012,2,29,,,5.43432946262343,7.071159851643843,1.636830389020413,Saltwater Crocodile,20120229,Trap,Middle Arm,4416,-12.553961,Jones Creek,130.88519,,C. porosus,M,9725,0,10,no,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.8,20.4,0,22.6,20190811,0,2019,8,11,,0,6.98545520708875,7.564051717127565,0.5785965100388153,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.4,18.8,0,21.8,20060611,0,2006,6,11,,0,3.1923640053351745,6.017469247955826,2.8251052426206513,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.3,23.5,0,25.1,20121024,0,2012,10,24,,,7.748493138633446,7.96007451035419,0.2115813717207442,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.6,22.8,16.4,13.6,20140312,0,2014,3,12,1,2,6.534756148770274,7.600042573781051,1.0652864250107776,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.4,23.4,8.1,22.9,20080327,0,2008,3,27,,0,4.236272559918462,6.512506095342906,2.276233535424444,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.4,16.4,0,22.1,20060606,0,2006,6,6,,0,5.938470640525317,6.899510705228643,0.9610400647033255,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.2,25.4,0,19.1,20171114,0,2017,11,14,,0,7.987769443364631,8.002638270484914,0.014868827120282369,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.1,24.4,0,26.9,20160214,0,2016,2,14,,0,4.76287407036169,6.584702900158181,1.8218288297964915,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.3,24.3,86.4,15.5,20080211,0,2008,2,11,1,26,2.9594994175738805,5.633902534388802,2.674403116814921,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.9,25.8,3,22.9,20170315,5,2017,3,15,1,17,2.7943153659498936,5.409315654237152,2.6150002882872583,Saltwater Crocodile,20170315,Trap,West Arm,16555,-12.569,West A,130.78189,,C. porosus,M,9725,0,53,no,0,0,0,0,0,0,0,0,251,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,342,257,0,0
34.1,24.3,0,27,20101108,1,2010,11,8,,0,2.8835502194822977,5.770059699693489,2.886509480211191,Saltwater Crocodile,20101108,Trap,Darwin,3453,-12.443089,Sadgroves Creek,130.865536,,C. porosus,F,9725,0,14,no,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.8,20.4,0,21.1,20060619,0,2006,6,19,,0,6.370882872853291,7.09403239269896,0.723149519845669,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.1,22.8,0,27.1,20060923,1,2006,9,23,,0,2.6374025632420404,5.168168698905681,2.530766135663641,Saltwater Crocodile,20060923,Trap,Hope Inlet,2287,-12.384554,Howard River,131.046759,"missing toes, rear righthand foot and scutes on nucal plate",C. porosus,F,9725,0,18,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0
29.7,24.8,0,15.9,20180220,0,2018,2,20,,0,3.297261367393347,5.862265920330921,2.5650045529375736,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.3,28.6,0,25.1,20071127,0,2007,11,27,,0,3.390014011532605,5.851749040023671,2.4617350284910664,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.5,24.7,0,25.8,20140320,5,2014,3,20,,0,2.567453026997702,5.605281335684305,3.037828308686603,Saltwater Crocodile,20140320,Trap,Hope Inlet,8937,-12.3479,Little Howard River,131.05011,100 scute fused. ,C. porosus,M,9725,0,36,no,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,236,302,0,273,339,0,0,0,0,0,0,0,0,0,0,0
34.6,25.6,0,27.3,20101026,0,2010,10,26,,0,2.691921020255716,5.688773741287012,2.9968527210312956,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.9,24.4,0,20.2,20070521,0,2007,5,21,,0,4.58395494086809,6.349017193746601,1.7650622528785105,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,23.1,10.2,15.4,20090409,3,2009,4,9,,,4.615603766800421,6.507776690852976,1.8921729240525562,Saltwater Crocodile,20090409,Trap,Middle Arm,2062,-12.553961,Jones creek,130.88519,,C. porosus,M,9725,0,10,no,0,0,0,0,0,0,0,315,0,288,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0
34.7,23.5,0,22.7,20070504,0,2007,5,4,,0,2.0845072937678495,5.390197824806256,3.3056905310384064,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,25,14.8,5.8,20140124,1,2014,1,24,1,2,5.807170795788373,7.1681137540759075,1.3609429582875343,Saltwater Crocodile,20140124,Trap,Palmerston,8555,-12.50367,Myrmidon Creek (Inpex),130.94574,Scutes cut - 300/400/50/08/10s,C. porosus,M,9725,0,39,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0
29.8,23.5,16.4,5.8,20160316,1,2016,3,16,1,14,6.364343615936806,7.537012468219174,1.172668852282368,Saltwater Crocodile,20160316,Trap,Woods Inlet,14215,-12.487708,Woods Inlet,130.756395,,C. porosus,F,9725,0,1,no,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.8,26.5,0,22.4,20081014,0,2008,10,14,,,3.910442036105694,5.808328882889125,1.8978868467834307,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.9,21.5,0,25,20080414,0,2008,4,14,,,7.525855740905929,7.952437255491386,0.4265815145854579,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,17.3,0,21.9,20080801,1,2008,8,1,,,5.287647888048228,6.722683882765611,1.4350359947173832,Saltwater Crocodile,20080801,Trap,Northern Suburb,1808,-12.348776,Buffalo Creek,130.909007,,C. porosus,M,9725,0,15,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.1,17.1,0,24.7,20110821,0,2011,8,21,,,5.386568109857455,6.854705487575881,1.4681373777184263,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.2,23.5,0,22.2,20110910,0,2011,9,10,,,6.608384979406248,7.213539797021733,0.6051548176154848,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.9,25.7,0,22.6,20111001,0,2011,10,1,,,3.2385864100463793,5.8540364994417375,2.6154500893953583,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.2,21.6,0,21.9,20080519,0,2008,5,19,,,3.7821362569710564,6.261700007111188,2.479563750140132,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6,20.7,0,25,20100831,0,2010,8,31,,,4.82813930219344,6.637904492678228,1.8097651904847871,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.6,26.2,0,24,20130227,0,2013,2,27,,,2.154976007835521,5.18636345845241,3.031387450616889,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.5,18.9,0,20.4,20130728,0,2013,7,28,,,5.160971363506958,6.49837125311489,1.3373998896079322,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.9,22.2,0,24.8,20130911,0,2013,9,11,,,4.5917749279397215,6.538675579706506,1.9469006517667848,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.9,23.7,82.4,2.5,20150101,0,2015,1,1,,,7.663320988752052,7.993404304623482,0.3300833158714296,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.7,19.4,0,21.4,20100603,2,2010,6,3,,,5.422922812953706,6.63763347895031,1.2147106659966034,Saltwater Crocodile,20100603,Trap,Southport,3049,-12.718489,Southport,130.944861,,C. porosus,M,9725,0,4,no,0,0,185,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.2,23.8,0,19.8,20150825,0,2015,8,25,,0,5.687970524115141,7.080397292258249,1.392426768143109,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.9,25.5,4.2,9.6,20070124,1,2007,1,24,1,1.5,3.9737002592281003,6.055548548225596,2.081848288997496,Saltwater Crocodile,20070124,Trap,Middle Arm,2105,-12.553961,Jones creek,130.88519,,C. porosus,F,9725,0,10,no,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.3,25.3,0,18.4,20170225,0,2017,2,25,,0,4.273517784710073,6.53286107700849,2.2593432922984173,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,19,0,25.7,20060820,0,2006,8,20,,0,6.728987956989865,7.476381429248223,0.747393472258358,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.5,20.7,0,20.3,20190617,0,2019,6,17,,0,4.133428208350837,6.40310965968979,2.2696814513389523,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.5,25.3,0,24.9,20191024,0,2019,10,24,,0,6.856318190720481,7.46742521016464,0.6111070194441588,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.3,29.2,0,20.6,20160303,5,2016,3,3,,0,6.05635100701924,7.4582772788135205,1.4019262717942813,Saltwater Crocodile,20160303,Trap,Pioneer Creek,14155,-12.641836,Pioneer Creek,130.868242,,C. porosus,M,9725,0,3,no,0,0,204,191,0,0,0,251,186,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.9,15.6,0,21.2,20070712,0,2007,7,12,,,6.0949903369656315,7.259711988313511,1.1647216513478802,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.9,19,0,20.3,20170615,0,2017,6,15,,0,4.652482406362523,6.26242928377518,1.609946877412657,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.1,28.9,0,25,20181210,0,2018,12,10,,0,3.5087962484136264,5.878815495097568,2.3700192466839414,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.1,26.8,5.4,22.3,20110203,2,2011,2,3,,,4.284566221861347,6.390974454049019,2.1064082321876714,Saltwater Crocodile,20110203,Trap,West Arm,3591,-12.600867,West Arm,130.77131,,C. porosus,M,9725,0,2,no,0,425,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.4,24.5,20.2,25.2,20140313,0,2014,3,13,,0,5.932473625690214,7.271826131796941,1.3393525061067275,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.7,29.2,0,26,20141216,1,2014,12,16,,0,6.468460587097033,7.341377486574789,0.8729168994777563,Saltwater Crocodile,20141216,Trap,Blackmore River,11495,-12.651711,Middle Arm,130.964682,,C. porosus,M,9725,0,9,no,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.3,22.3,0,21.9,20130822,2,2013,8,22,,,4.171196701906047,6.02916090033389,1.857964198427843,Saltwater Crocodile,20130822,Trap,East Arm,7695,-12.465731,Bleesers Creek,130.904771,,C. porosus,M,9725,0,13,no,0,0,163,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.9,19.2,0,22.4,20060717,0,2006,7,17,,0,5.4078613303796725,6.608912615895529,1.2010512855158573,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.6,19.7,0,20.9,20060628,0,2006,6,28,,0,3.647670524333899,5.6793582631413715,2.0316877388074723,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,25.3,13.8,10.7,20111117,1,2011,11,17,1,23,4.941051704818321,6.499936433167556,1.558884728349235,Saltwater Crocodile,20111117,Trap,Pioneer Creek,4175,-12.641836,Pioneer Creek,130.868242,,C. porosus,M,9725,0,3,no,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.8,22.5,0,28.5,20120923,0,2012,9,23,,,5.887753858206626,7.255385055810798,1.367631197604172,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.8,25,0,17.3,20100905,0,2010,9,5,,,5.89048769646614,6.957386649344567,1.066898952878427,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.1,25.1,0,27.1,20101109,0,2010,11,9,,0,3.4262624066179326,5.8662202806648995,2.439957874046967,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,24.5,0,26.3,20151009,0,2015,10,9,,0,7.182497854187703,7.586000427806127,0.403502573618423,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.9,23.9,0,22.4,20151018,0,2015,10,18,,0,4.043802709660657,6.37845974990093,2.3346570402402733,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.1,22.6,0,27.8,20120919,0,2012,9,19,,,2.5954954322969583,5.451251739390896,2.855756307093938,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.8,21.2,0,23.7,20060813,0,2006,8,13,,0,3.2829460095416665,5.473778372029365,2.1908323624876984,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.9,26.4,0,14.8,20160108,1,2016,1,8,,0,4.652238903050707,6.7302661125185494,2.0780272094678423,Saltwater Crocodile,20160108,Trap,East Arm,13795,-12.465731,Bleesers Creek,130.904771,,C. porosus,M,9725,0,13,no,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.3,17.6,0,21.8,20130729,0,2013,7,29,,,5.966632805351491,6.949111790884759,0.9824789855332678,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.7,22.4,45.2,19.7,20060406,0,2006,4,6,1,59,7.001873127080169,7.768263463411261,0.7663903363310913,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.2,26.6,0.2,21.5,20160330,0,2016,3,30,,,4.865383475432225,6.8465233291646115,1.9811398537323863,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.1,19.1,0,20.6,20190712,0,2019,7,12,,0,7.199347789242039,7.527713061430414,0.32836527218837475,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.8,23,22,24.1,20150228,0,2015,2,28,2,86,7.450999320501063,8.090192833376948,0.6391935128758841,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.5,20.7,0,20.2,20200623,0,2020,6,23,,,2.7606833788082312,5.487274868300502,2.7265914894922707,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.6,23.9,0,21.5,20090511,0,2009,5,11,,,2.707074984539437,5.659823363573556,2.9527483790341194,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,21.3,0,24.2,20150902,0,2015,9,2,,0,3.1532038545575762,5.536649428309204,2.3834455737516276,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.1,26.7,0,21.3,20191025,1,2019,10,25,,0,6.7613046011635145,7.34077545099879,0.5794708498352761,Saltwater Crocodile,20191025,Trap,Northern Suburb,23563,-12.348613,Micket Creek,130.944383,,C. porosus,M,9725,0,16,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.5,25,17.6,27.9,20130131,2,2013,1,31,,,2.9742658928918937,5.58573612933022,2.6114702364383264,Saltwater Crocodile,20130131,Trap,Berry Creek,6515,-12.676889,Berry Creek,130.970814,,C. porosus,M,9725,0,8,no,180,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.4,22.9,0,22.8,20080504,0,2008,5,4,,,4.47051379025868,6.386168683592067,1.9156548933333863,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.5,25,0,24.7,20071017,0,2007,10,17,1,13.5,4.684396200925322,6.52129630008225,1.8369000991569275,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.2,23.6,0,27.5,20061020,0,2006,10,20,,0,5.076956338379457,6.341794493598849,1.2648381552193917,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,20.8,0,24.3,20060905,0,2006,9,5,,0,5.615326080643419,6.745579998129996,1.1302539174865776,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.3,16.1,0,21.2,20110601,0,2011,6,1,,,3.182832597237039,6.060600723802624,2.8777681265655852,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
