DATE_READING,YEAR,MONTH,DAY,ELNINO,LANINA,DATE_CAPTURED,AREA_NUMBER,AREA_NAME,GROUP_NAME,1_NO_OF_CAPTURE,2_NO_OF_CAPTURE,3_NO_OF_CAPTURE,4_NO_OF_CAPTURE,TOTAL_CAPTURE,SCIENTIFIC_NAME
20150730,2015,7,30,1,0,,,,,0,0,0,0,0,
20170728,2017,7,28,0,0,,,,,0,0,0,0,0,
20140714,2014,7,14,0,0,,,,,0,0,0,0,0,
20191127,2019,11,27,0,0,20191127,2,Urban Group,Palmerston,0,1,0,0,1,C. porosus
20080404,2008,4,4,0,0,,,,,0,0,0,0,0,
20180125,2018,1,25,0,1,20180125,2,Urban Group,Palmerston,0,1,0,0,1,C. porosus
20160427,2016,4,27,0,0,20160427,4,West Group,West Arm,0,0,1,1,2,C. porosus
20181112,2018,11,12,0,0,,,,,0,0,0,0,0,
20090512,2009,5,12,0,0,,,,,0,0,0,0,0,
20101211,2010,12,11,0,1,,,,,0,0,0,0,0,
20130122,2013,1,22,0,0,,,,,0,0,0,0,0,
20120805,2012,8,5,0,0,,,,,0,0,0,0,0,
20160531,2016,5,31,0,0,,,,,0,0,0,0,0,
20170111,2017,1,11,0,0,,,,,0,0,0,0,0,
20070131,2007,1,31,1,0,,,,,0,0,0,0,0,
20110619,2011,6,19,0,0,,,,,0,0,0,0,0,
20190821,2019,8,21,0,0,20190821,4,West Group,Woods Inlet,0,0,0,1,1,C. porosus
20140726,2014,7,26,0,0,,,,,0,0,0,0,0,
20150207,2015,2,7,0,0,,,,,0,0,0,0,0,
20111205,2011,12,5,0,1,20111205,2,Urban Group,Darwin,0,1,0,0,1,C. porosus
20090326,2009,3,26,0,0,20090326,4,West Group,West Arm,1,0,0,1,2,C. porosus
20160930,2016,9,30,0,0,,,,,0,0,0,0,0,
20170627,2017,6,27,0,0,,,,,0,0,0,0,0,
20140305,2014,3,5,0,0,20140305,3,Northeast Group,Northern Suburb,0,0,2,0,2,C. porosus
20190408,2019,4,8,0,0,,,,,0,0,0,0,0,
20130425,2013,4,25,0,0,,,,,0,0,0,0,0,
20131110,2013,11,10,0,0,,,,,0,0,0,0,0,
20130601,2013,6,1,0,0,,,,,0,0,0,0,0,
20160206,2016,2,6,1,0,,,,,0,0,0,0,0,
20200428,2020,4,28,0,0,,,,,0,0,0,0,0,
20101117,2010,11,17,0,1,,,,,0,0,0,0,0,
20200611,2020,6,11,0,0,20200611,1,South Group,Berry Creek,2,0,0,0,2,C. porosus
20180216,2018,2,16,0,1,20180216,4,West Group,Woods Inlet,0,0,2,1,3,C. porosus
20061126,2006,11,26,1,0,,,,,0,0,0,0,0,
20140715,2014,7,15,0,0,,,,,0,0,0,0,0,
20111031,2011,10,31,0,1,,,,,0,0,0,0,0,
20131118,2013,11,18,0,0,,,,,0,0,0,0,0,
20180124,2018,1,24,0,1,20180124,3,Northeast Group,Northern Suburb,1,0,1,0,2,C. porosus
20090315,2009,3,15,0,0,,,,,0,0,0,0,0,
20151231,2015,12,31,1,0,20151231,3,Northeast Group,Northern Suburb,0,0,2,0,2,C. porosus
20120511,2012,5,11,0,0,,,,,0,0,0,0,0,
20160320,2016,3,20,1,0,,,,,0,0,0,0,0,
20180310,2018,3,10,0,0,,,,,0,0,0,0,0,
20130318,2013,3,18,0,0,,,,,0,0,0,0,0,
20181111,2018,11,11,0,0,,,,,0,0,0,0,0,
20080911,2008,9,11,0,0,,,,,0,0,0,0,0,
20180505,2018,5,5,0,0,,,,,0,0,0,0,0,
20130416,2013,4,16,0,0,,,,,0,0,0,0,0,
20191214,2019,12,14,0,0,,,,,0,0,0,0,0,
20130104,2013,1,4,0,0,,,,,0,0,0,0,0,
20090809,2009,8,9,0,0,,,,,0,0,0,0,0,
20110429,2011,4,29,0,0,20110429,1,South Group,Southport,6,0,0,0,6,C. porosus
20110901,2011,9,1,0,0,,,,,0,0,0,0,0,
20160502,2016,5,2,0,0,,,,,0,0,0,0,0,
20061115,2006,11,15,1,0,,,,,0,0,0,0,0,
20070117,2007,1,17,1,0,,,,,0,0,0,0,0,
20091107,2009,11,7,1,0,,,,,0,0,0,0,0,
20080102,2008,1,2,0,1,,,,,0,0,0,0,0,
20200718,2020,7,18,0,0,,,,,0,0,0,0,0,
20150513,2015,5,13,1,0,,,,,0,0,0,0,0,
20080922,2008,9,22,0,0,,,,,0,0,0,0,0,
20140813,2014,8,13,0,0,,,,,0,0,0,0,0,
20141202,2014,12,2,0,0,,,,,0,0,0,0,0,
20070325,2007,3,25,0,0,,,,,0,0,0,0,0,
20100319,2010,3,19,1,0,20100319,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20070721,2007,7,21,0,0,,,,,0,0,0,0,0,
20140105,2014,1,5,0,0,,,,,0,0,0,0,0,
20091031,2009,10,31,0,0,,,,,0,0,0,0,0,
20111109,2011,11,9,0,1,,,,,0,0,0,0,0,
20160312,2016,3,12,1,0,,,,,0,0,0,0,0,
20170911,2017,9,11,0,0,,,,,0,0,0,0,0,
20190108,2019,1,8,0,0,,,,,0,0,0,0,0,
20130228,2013,2,28,0,0,,,,,0,0,0,0,0,
20171008,2017,10,8,0,0,,,,,0,0,0,0,0,
20150718,2015,7,18,1,0,,,,,0,0,0,0,0,
20150821,2015,8,21,1,0,,,,,0,0,0,0,0,
20150806,2015,8,6,1,0,20150806,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20100626,2010,6,26,0,0,20100626,4,West Group,West Arm,0,0,0,1,1,C. porosus
20200504,2020,5,4,0,0,,,,,0,0,0,0,0,
20080910,2008,9,10,0,0,20080910,1,South Group,Blackmore River,1,1,0,0,2,C. porosus
20120329,2012,3,29,0,0,,,,,0,0,0,0,0,
20100426,2010,4,26,0,0,,,,,0,0,0,0,0,
20100809,2010,8,9,0,1,,,,,0,0,0,0,0,
20080724,2008,7,24,0,0,,,,,0,0,0,0,0,
20080510,2008,5,10,0,0,,,,,0,0,0,0,0,
20180407,2018,4,7,0,0,,,,,0,0,0,0,0,
20181125,2018,11,25,0,0,,,,,0,0,0,0,0,
20070210,2007,2,10,0,0,,,,,0,0,0,0,0,
20110927,2011,9,27,0,0,,,,,0,0,0,0,0,
20100125,2010,1,25,1,0,,,,,0,0,0,0,0,
20130901,2013,9,1,0,0,,,,,0,0,0,0,0,
20080227,2008,2,27,0,1,,,,,0,0,0,0,0,
20120116,2012,1,16,0,1,,,,,0,0,0,0,0,
20160616,2016,6,16,0,0,,,,,0,0,0,0,0,
20090115,2009,1,15,1,0,,,,,0,0,0,0,0,
20161122,2016,11,22,0,0,,,,,0,0,0,0,0,
20110716,2011,7,16,0,0,,,,,0,0,0,0,0,
20190303,2019,3,3,0,0,,,,,0,0,0,0,0,
20061013,2006,10,13,1,0,20061013,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20200119,2020,1,19,0,0,,,,,0,0,0,0,0,
20070928,2007,9,28,0,1,,,,,0,0,0,0,0,
20120927,2012,9,27,0,0,20120927,1,South Group,Pioneer Creek,2,0,0,0,2,C. porosus
20120603,2012,6,3,0,0,,,,,0,0,0,0,0,
20081201,2008,12,1,0,1,20081201,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20130708,2013,7,8,0,0,,,,,0,0,0,0,0,
20070606,2007,6,6,0,0,,,,,0,0,0,0,0,
20190831,2019,8,31,0,0,,,,,0,0,0,0,0,
20180321,2018,3,21,0,0,20180321,1,South Group,Southport,3,0,0,0,3,C. porosus
20070720,2007,7,20,0,0,,,,,0,0,0,0,0,
20070223,2007,2,23,0,0,20070223,3,Northeast Group,Northern Suburb,0,0,5,0,5,C. porosus
20130531,2013,5,31,0,0,20130531,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20071120,2007,11,20,0,1,,,,,0,0,0,0,0,
20100814,2010,8,14,0,1,,,,,0,0,0,0,0,
20070730,2007,7,30,0,0,,,,,0,0,0,0,0,
20110813,2011,8,13,0,0,,,,,0,0,0,0,0,
20121006,2012,10,6,0,0,,,,,0,0,0,0,0,
20161209,2016,12,9,0,0,20161209,2,Urban Group,Elizabeth River downstream,0,2,0,0,2,C. porosus
20151006,2015,10,6,1,0,,,,,0,0,0,0,0,
20081104,2008,11,4,0,0,,,,,0,0,0,0,0,
20150523,2015,5,23,1,0,,,,,0,0,0,0,0,
20170910,2017,9,10,0,0,,,,,0,0,0,0,0,
20180906,2018,9,6,0,0,,,,,0,0,0,0,0,
20181229,2018,12,29,0,0,,,,,0,0,0,0,0,
20100901,2010,9,1,0,1,,,,,0,0,0,0,0,
20150830,2015,8,30,1,0,20150830,2,Urban Group,East Arm,0,1,0,0,1,C. porosus
20060911,2006,9,11,0,0,,,,,0,0,0,0,0,
20120328,2012,3,28,0,0,,,,,0,0,0,0,0,
20160609,2016,6,9,0,0,,,,,0,0,0,0,0,
20170131,2017,1,31,0,0,,,,,0,0,0,0,0,
20190801,2019,8,1,0,0,20190801,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20190614,2019,6,14,0,0,,,,,0,0,0,0,0,
20070217,2007,2,17,0,0,,,,,0,0,0,0,0,
20140330,2014,3,30,0,0,,,,,0,0,0,0,0,
20190918,2019,9,18,0,0,20190918,4,West Group,West Arm,0,0,0,1,1,C. porosus
20110521,2011,5,21,0,0,,,,,0,0,0,0,0,
20121210,2012,12,10,0,0,,,,,0,0,0,0,0,
20170603,2017,6,3,0,0,,,,,0,0,0,0,0,
20080630,2008,6,30,0,0,,,,,0,0,0,0,0,
20090429,2009,4,29,0,0,,,,,0,0,0,0,0,
20130420,2013,4,20,0,0,,,,,0,0,0,0,0,
20140405,2014,4,5,0,0,,,,,0,0,0,0,0,
20141109,2014,11,9,0,0,,,,,0,0,0,0,0,
20160430,2016,4,30,0,0,,,,,0,0,0,0,0,
20170430,2017,4,30,0,0,,,,,0,0,0,0,0,
20190731,2019,7,31,0,0,,,,,0,0,0,0,0,
20090126,2009,1,26,1,0,,,,,0,0,0,0,0,
20070106,2007,1,6,1,0,,,,,0,0,0,0,0,
20191116,2019,11,16,0,0,,,,,0,0,0,0,0,
20200218,2020,2,18,0,0,,,,,0,0,0,0,0,
20200229,2020,2,29,0,0,,,,,0,0,0,0,0,
20080201,2008,2,1,0,1,,,,,0,0,0,0,0,
20080526,2008,5,26,0,0,,,,,0,0,0,0,0,
20121218,2012,12,18,0,0,,,,,0,0,0,0,0,
20171025,2017,10,25,0,0,,,,,0,0,0,0,0,
20070607,2007,6,7,0,0,,,,,0,0,0,0,0,
20180215,2018,2,15,0,1,,,,,0,0,0,0,0,
20141101,2014,11,1,0,0,,,,,0,0,0,0,0,
20160902,2016,9,2,0,0,20160902,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20180307,2018,3,7,0,0,20180307,2,Urban Group,Elizabeth River downstream,0,1,0,0,1,C. porosus
20150309,2015,3,9,0,0,,,,,0,0,0,0,0,
20200602,2020,6,2,0,0,,,,,0,0,0,0,0,
20150606,2015,6,6,1,0,,,,,0,0,0,0,0,
20191125,2019,11,25,0,0,,,,,0,0,0,0,0,
20080406,2008,4,6,0,0,,,,,0,0,0,0,0,
20161214,2016,12,14,0,0,,,,,0,0,0,0,0,
20120817,2012,8,17,0,0,20120817,4,West Group,West Arm,0,0,0,1,1,C. porosus
20160704,2016,7,4,0,0,20160704,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20130413,2013,4,13,0,0,,,,,0,0,0,0,0,
20181114,2018,11,14,0,0,,,,,0,0,0,0,0,
20170814,2017,8,14,0,0,20170814,2,Urban Group,Elizabeth River downstream,0,2,0,0,2,C. porosus
20071230,2007,12,30,0,1,,,,,0,0,0,0,0,
20130124,2013,1,24,0,0,,,,,0,0,0,0,0,
20071009,2007,10,9,0,1,,,,,0,0,0,0,0,
20130806,2013,8,6,0,0,,,,,0,0,0,0,0,
20140227,2014,2,27,0,0,20140227,2,Urban Group,Palmerston,0,2,0,1,3,C. porosus
20081115,2008,11,15,0,0,,,,,0,0,0,0,0,
20160728,2016,7,28,0,0,20160728,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20100527,2010,5,27,0,0,,,,,0,0,0,0,0,
20090627,2009,6,27,0,0,,,,,0,0,0,0,0,
20151029,2015,10,29,1,0,20151029,2,Urban Group,East Arm,1,1,0,0,2,C. porosus
20130505,2013,5,5,0,0,,,,,0,0,0,0,0,
20150831,2015,8,31,1,0,,,,,0,0,0,0,0,
20181206,2018,12,6,0,0,20181206,2,Urban Group,Palmerston,0,1,2,2,5,C. porosus
20170326,2017,3,26,0,0,,,,,0,0,0,0,0,
20170625,2017,6,25,0,0,,,,,0,0,0,0,0,
20130427,2013,4,27,0,0,,,,,0,0,0,0,0,
20141224,2014,12,24,0,0,,,,,0,0,0,0,0,
20090217,2009,2,17,1,0,20090217,3,Northeast Group,Northern Suburb,0,0,2,0,2,C. porosus
20131228,2013,12,28,0,0,,,,,0,0,0,0,0,
20190625,2019,6,25,0,0,,,,,0,0,0,0,0,
20130831,2013,8,31,0,0,,,,,0,0,0,0,0,
20160905,2016,9,5,0,0,,,,,0,0,0,0,0,
20160225,2016,2,25,1,0,20160225,4,West Group,Woods Inlet,1,0,0,1,2,C. porosus
20150621,2015,6,21,1,0,,,,,0,0,0,0,0,
20120524,2012,5,24,0,0,20120524,1,South Group,Blackmore River,2,0,0,1,3,C. porosus
20171016,2017,10,16,0,0,,,,,0,0,0,0,0,
20180601,2018,6,1,0,0,,,,,0,0,0,0,0,
20180316,2018,3,16,0,0,20180316,1,South Group,Berry Creek,2,0,0,0,2,C. porosus
20090501,2009,5,1,0,0,,,,,0,0,0,0,0,
20200613,2020,6,13,0,0,,,,,0,0,0,0,0,
20100819,2010,8,19,0,1,,,,,0,0,0,0,0,
20071225,2007,12,25,0,1,,,,,0,0,0,0,0,
20120318,2012,3,18,0,0,,,,,0,0,0,0,0,
20090818,2009,8,18,0,0,,,,,0,0,0,0,0,
20080913,2008,9,13,0,0,20080913,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20100103,2010,1,3,1,0,,,,,0,0,0,0,0,
20110530,2011,5,30,0,0,,,,,0,0,0,0,0,
20191209,2019,12,9,0,0,20191209,2,Urban Group,East Arm,0,1,0,0,1,C. porosus
20190213,2019,2,13,0,0,20190213,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20070408,2007,4,8,0,0,,,,,0,0,0,0,0,
20181003,2018,10,3,0,0,20181003,4,West Group,Woods Inlet,1,1,3,1,6,C. porosus
20130906,2013,9,6,0,0,20130906,1,South Group,Southport,1,0,0,0,1,C. porosus
20200128,2020,1,28,0,0,,,,,0,0,0,0,0,
20080104,2008,1,4,0,1,,,,,0,0,0,0,0,
20180519,2018,5,19,0,0,,,,,0,0,0,0,0,
20200823,2020,8,23,0,0,,,,,0,0,0,0,0,
20160822,2016,8,22,0,0,,,,,0,0,0,0,0,
20100308,2010,3,8,1,0,20100308,1,South Group,Berry Creek,1,0,0,0,1,C. porosus
20110120,2011,1,20,0,1,,,,,0,0,0,0,0,
20080920,2008,9,20,0,0,,,,,0,0,0,0,0,
20100130,2010,1,30,1,0,,,,,0,0,0,0,0,
20170509,2017,5,9,0,0,,,,,0,0,0,0,0,
20190412,2019,4,12,0,0,,,,,0,0,0,0,0,
20131013,2013,10,13,0,0,,,,,0,0,0,0,0,
20080309,2008,3,9,0,0,,,,,0,0,0,0,0,
20171019,2017,10,19,0,0,20171019,1,South Group,Berry Creek,2,0,0,0,2,C. porosus
20170418,2017,4,18,0,0,20170418,4,West Group,Woods Inlet,0,0,0,1,1,C. porosus
20091101,2009,11,1,1,0,,,,,0,0,0,0,0,
20110814,2011,8,14,0,0,,,,,0,0,0,0,0,
20190611,2019,6,11,0,0,,,,,0,0,0,0,0,
20120502,2012,5,2,0,0,20120502,2,Urban Group,East Arm,0,1,0,0,1,C. porosus
20160914,2016,9,14,0,0,20160914,2,Urban Group,Palmerston,3,1,0,0,4,C. porosus
20130206,2013,2,6,0,0,,,,,0,0,0,0,0,
20191017,2019,10,17,0,0,20191017,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20200525,2020,5,25,0,0,,,,,0,0,0,0,0,
20200731,2020,7,31,0,0,,,,,0,0,0,0,0,
20191008,2019,10,8,0,0,,,,,0,0,0,0,0,
20190117,2019,1,17,0,0,20190117,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20090816,2009,8,16,0,0,,,,,0,0,0,0,0,
20100620,2010,6,20,0,0,,,,,0,0,0,0,0,
20101020,2010,10,20,0,1,,,,,0,0,0,0,0,
20160331,2016,3,31,1,0,20160331,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20070212,2007,2,12,0,0,,,,,0,0,0,0,0,
20061106,2006,11,6,1,0,,,,,0,0,0,0,0,
20061011,2006,10,11,1,0,,,,,0,0,0,0,0,
20190301,2019,3,1,0,0,,,,,0,0,0,0,0,
20080707,2008,7,7,0,0,,,,,0,0,0,0,0,
20070105,2007,1,5,1,0,20070105,1,South Group,Southport,1,0,0,0,1,C. porosus
20150316,2015,3,16,0,0,20150316,1,South Group,Middle Arm,1,0,0,0,1,C. porosus
20080204,2008,2,4,0,1,,,,,0,0,0,0,0,
20160301,2016,3,1,1,0,,,,,0,0,0,0,0,
20180323,2018,3,23,0,0,,,,,0,0,0,0,0,
20121004,2012,10,4,0,0,,,,,0,0,0,0,0,
20140901,2014,9,1,0,0,,,,,0,0,0,0,0,
20070221,2007,2,21,0,0,20070221,2,Urban Group,Elizabeth River downstream,0,1,0,1,2,C. porosus
20101231,2010,12,31,0,1,20101231,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20141218,2014,12,18,0,0,,,,,0,0,0,0,0,
20151016,2015,10,16,1,0,,,,,0,0,0,0,0,
20081106,2008,11,6,0,0,20081106,3,Northeast Group,Northern Suburb,0,1,2,0,3,C. porosus
20150521,2015,5,21,1,0,20150521,1,South Group,Middle Arm,1,0,0,0,1,C. porosus
20171117,2017,11,17,0,0,20171117,3,Northeast Group,Northern Suburb,0,0,2,0,2,C. porosus
20190714,2019,7,14,0,0,,,,,0,0,0,0,0,
20170803,2017,8,3,0,0,,,,,0,0,0,0,0,
20170319,2017,3,19,0,0,,,,,0,0,0,0,0,
20090902,2009,9,2,0,0,,,,,0,0,0,0,0,
20071004,2007,10,4,0,1,,,,,0,0,0,0,0,
20100903,2010,9,3,0,1,,,,,0,0,0,0,0,
20110608,2011,6,8,0,0,,,,,0,0,0,0,0,
20160719,2016,7,19,0,0,,,,,0,0,0,0,0,
20200625,2020,6,25,0,0,,,,,0,0,0,0,0,
20111021,2011,10,21,0,1,20111021,1,South Group,Blackmore River,4,0,0,0,4,C. porosus
20110930,2011,9,30,0,0,,,,,0,0,0,0,0,
20130220,2013,2,20,0,0,,,,,0,0,0,0,0,
20170605,2017,6,5,0,0,,,,,0,0,0,0,0,
20200209,2020,2,9,0,0,,,,,0,0,0,0,0,
20140129,2014,1,29,0,0,,,,,0,0,0,0,0,
20061212,2006,12,12,1,0,20061212,4,West Group,Woods Inlet,0,0,0,1,1,C. porosus
20160711,2016,7,11,0,0,,,,,0,0,0,0,0,
20190822,2019,8,22,0,0,,,,,0,0,0,0,0,
20110111,2011,1,11,0,1,,,,,0,0,0,0,0,
20141227,2014,12,27,0,0,,,,,0,0,0,0,0,
20191027,2019,10,27,0,0,,,,,0,0,0,0,0,
20080708,2008,7,8,0,0,,,,,0,0,0,0,0,
20090430,2009,4,30,0,0,20090430,4,West Group,Woods Inlet,1,0,0,1,2,C. porosus
20081212,2008,12,12,0,1,20081212,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20150307,2015,3,7,0,0,,,,,0,0,0,0,0,
20160925,2016,9,25,0,0,,,,,0,0,0,0,0,
20141103,2014,11,3,0,0,,,,,0,0,0,0,0,
20180118,2018,1,18,0,1,20180118,1,South Group,Blackmore River,1,0,0,0,1,C. porosus
20121019,2012,10,19,0,0,,,,,0,0,0,0,0,
20140420,2014,4,20,0,0,20140420,2,Urban Group,Darwin,0,1,0,0,1,C. porosus
20090131,2009,1,31,1,0,,,,,0,0,0,0,0,
20150624,2015,6,24,1,0,,,,,0,0,0,0,0,
20080130,2008,1,30,0,1,,,,,0,0,0,0,0,
20071210,2007,12,10,0,1,,,,,0,0,0,0,0,
20120719,2012,7,19,0,0,,,,,0,0,0,0,0,
20120615,2012,6,15,0,0,20120615,3,Northeast Group,Hope Inlet,0,1,1,0,2,C. porosus
20150604,2015,6,4,1,0,,,,,0,0,0,0,0,
20170408,2017,4,8,0,0,,,,,0,0,0,0,0,
20120815,2012,8,15,0,0,,,,,0,0,0,0,0,
20110409,2011,4,9,0,0,20110409,4,West Group,West Arm,0,0,0,1,1,C. porosus
20100419,2010,4,19,0,0,,,,,0,0,0,0,0,
20130126,2013,1,26,0,0,,,,,0,0,0,0,0,
20111227,2011,12,27,0,1,,,,,0,0,0,0,0,
20081117,2008,11,17,0,0,,,,,0,0,0,0,0,
20071007,2007,10,7,0,1,,,,,0,0,0,0,0,
20100902,2010,9,2,0,1,20100902,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20090914,2009,9,14,0,0,,,,,0,0,0,0,0,
20130406,2013,4,6,0,0,,,,,0,0,0,0,0,
20170324,2017,3,24,0,0,20170324,4,West Group,West Arm,3,0,0,1,4,C. porosus
20070626,2007,6,26,0,0,,,,,0,0,0,0,0,
20090621,2009,6,21,0,0,,,,,0,0,0,0,0,
20080627,2008,6,27,0,0,,,,,0,0,0,0,0,
20100525,2010,5,25,0,0,,,,,0,0,0,0,0,
20100912,2010,9,12,0,1,,,,,0,0,0,0,0,
20111209,2011,12,9,0,1,,,,,0,0,0,0,0,
20140803,2014,8,3,0,0,,,,,0,0,0,0,0,
20140206,2014,2,6,0,0,20140206,2,Urban Group,Palmerston,0,1,0,0,1,C. porosus
20151223,2015,12,23,1,0,,,,,0,0,0,0,0,
20081220,2008,12,20,0,1,,,,,0,0,0,0,0,
20100614,2010,6,14,0,0,,,,,0,0,0,0,0,
20180529,2018,5,29,0,0,,,,,0,0,0,0,0,
20180813,2018,8,13,0,0,,,,,0,0,0,0,0,
20110110,2011,1,10,0,1,,,,,0,0,0,0,0,
20181006,2018,10,6,0,0,,,,,0,0,0,0,0,
20200826,2020,8,26,0,0,20200826,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20171217,2017,12,17,0,1,,,,,0,0,0,0,0,
20181204,2018,12,4,0,0,,,,,0,0,0,0,0,
20190224,2019,2,24,0,0,,,,,0,0,0,0,0,
20180106,2018,1,6,0,1,,,,,0,0,0,0,0,
20190627,2019,6,27,0,0,,,,,0,0,0,0,0,
20160903,2016,9,3,0,0,20160903,2,Urban Group,Darwin,0,1,0,0,1,C. porosus
20100110,2010,1,10,1,0,,,,,0,0,0,0,0,
20100712,2010,7,12,0,1,,,,,0,0,0,0,0,
20080329,2008,3,29,0,0,,,,,0,0,0,0,0,
20180116,2018,1,16,0,1,,,,,0,0,0,0,0,
20171106,2017,11,6,0,0,,,,,0,0,0,0,0,
20101008,2010,10,8,0,1,20101008,4,West Group,Woods Inlet,0,0,0,1,1,C. porosus
20151108,2015,11,8,1,0,,,,,0,0,0,0,0,
20120526,2012,5,26,0,0,,,,,0,0,0,0,0,
20160911,2016,9,11,0,0,,,,,0,0,0,0,0,
20180314,2018,3,14,0,0,20180314,4,West Group,West Arm,0,0,0,1,1,C. porosus
20120614,2012,6,14,0,0,,,,,0,0,0,0,0,
20130610,2013,6,10,0,0,,,,,0,0,0,0,0,
20071204,2007,12,4,0,1,,,,,0,0,0,0,0,
20080121,2008,1,21,0,1,,,,,0,0,0,0,0,
20071223,2007,12,23,0,1,,,,,0,0,0,0,0,
20191218,2019,12,18,0,0,20191218,3,Northeast Group,Northern Suburb,0,0,2,0,2,C. porosus
20200815,2020,8,15,0,0,,,,,0,0,0,0,0,
20070419,2007,4,19,0,0,20070419,1,South Group,Southport,5,1,0,1,7,C. porosus
20110512,2011,5,12,0,0,,,,,0,0,0,0,0,
20090915,2009,9,15,0,0,,,,,0,0,0,0,0,
20180914,2018,9,14,0,0,,,,,0,0,0,0,0,
20111214,2011,12,14,0,1,,,,,0,0,0,0,0,
20100524,2010,5,24,0,0,20100524,1,South Group,Berry Creek,1,0,0,0,1,C. porosus
20100802,2010,8,2,0,1,,,,,0,0,0,0,0,
20170902,2017,9,2,0,0,,,,,0,0,0,0,0,
20181005,2018,10,5,0,0,,,,,0,0,0,0,0,
20080601,2008,6,1,0,0,,,,,0,0,0,0,0,
20180508,2018,5,8,0,0,,,,,0,0,0,0,0,
20200311,2020,3,11,0,0,,,,,0,0,0,0,0,
20090719,2009,7,19,0,0,20090719,1,South Group,Berry Creek,1,0,0,0,1,C. porosus
20081221,2008,12,21,0,1,,,,,0,0,0,0,0,
20080718,2008,7,18,0,0,,,,,0,0,0,0,0,
20181130,2018,11,30,0,0,20181130,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20190219,2019,2,19,0,0,,,,,0,0,0,0,0,
20120111,2012,1,11,0,1,,,,,0,0,0,0,0,
20191106,2019,11,6,0,0,20191106,1,South Group,Blackmore River,2,0,0,1,3,C. porosus
20120229,2012,2,29,0,1,20120229,1,South Group,Middle Arm,1,0,0,0,1,C. porosus
20190811,2019,8,11,0,0,,,,,0,0,0,0,0,
20121024,2012,10,24,0,0,,,,,0,0,0,0,0,
20140312,2014,3,12,0,0,,,,,0,0,0,0,0,
20080327,2008,3,27,0,0,,,,,0,0,0,0,0,
20171114,2017,11,14,0,0,,,,,0,0,0,0,0,
20160214,2016,2,14,1,0,,,,,0,0,0,0,0,
20080211,2008,2,11,0,1,,,,,0,0,0,0,0,
20170315,2017,3,15,0,0,20170315,4,West Group,West Arm,2,1,0,2,5,C. porosus
20101108,2010,11,8,0,1,20101108,2,Urban Group,Darwin,0,1,0,0,1,C. porosus
20060923,2006,9,23,0,0,20060923,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20180220,2018,2,20,0,1,,,,,0,0,0,0,0,
20071127,2007,11,27,0,1,,,,,0,0,0,0,0,
20140320,2014,3,20,0,0,20140320,3,Northeast Group,Hope Inlet,0,1,4,0,5,C. porosus
20101026,2010,10,26,0,1,,,,,0,0,0,0,0,
20070521,2007,5,21,0,0,,,,,0,0,0,0,0,
20090409,2009,4,9,0,0,20090409,1,South Group,Middle Arm,2,0,1,0,3,C. porosus
20070504,2007,5,4,0,0,,,,,0,0,0,0,0,
20140124,2014,1,24,0,0,20140124,2,Urban Group,Palmerston,0,1,0,0,1,C. porosus
20160316,2016,3,16,1,0,20160316,4,West Group,Woods Inlet,0,0,0,1,1,C. porosus
20081014,2008,10,14,0,0,,,,,0,0,0,0,0,
20080414,2008,4,14,0,0,,,,,0,0,0,0,0,
20080801,2008,8,1,0,0,20080801,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20110821,2011,8,21,0,0,,,,,0,0,0,0,0,
20110910,2011,9,10,0,0,,,,,0,0,0,0,0,
20111001,2011,10,1,0,1,,,,,0,0,0,0,0,
20080519,2008,5,19,0,0,,,,,0,0,0,0,0,
20100831,2010,8,31,0,1,,,,,0,0,0,0,0,
20130227,2013,2,27,0,0,,,,,0,0,0,0,0,
20130728,2013,7,28,0,0,,,,,0,0,0,0,0,
20130911,2013,9,11,0,0,,,,,0,0,0,0,0,
20150101,2015,1,1,0,0,,,,,0,0,0,0,0,
20100603,2010,6,3,0,0,20100603,1,South Group,Southport,2,0,0,0,2,C. porosus
20150825,2015,8,25,1,0,,,,,0,0,0,0,0,
